     ,ra       ,dec       ,parallax  ,parallax_er ,pmra      ,pmdec     ,photo_g_mean_mag ,photo_bp_mean_mag ,photo_rb_mean_mag
   0 ,77.55501 ,          , 15.00126 ,            ,24.39437  ,-129.0834 ,       16.2374   ,        17.05365  ,14.99589
   1 ,68.45324 ,18.04914  , 15.00153 ,   0.033053 ,-114.7525 ,-87.04951 ,       14.91045  ,        16.38253  ,13.72766
   2 ,75.38225 ,14.99631  , 15.01392 ,   0.022072 ,-51.98516 ,-72.04522 ,       13.67605  ,        14.91214  ,12.57487
   3 ,58.81995 ,13.35507  , 15.02165 ,   0.030265 ,19.89994  ,-73.96614 ,       14.67295  ,        16.16299  ,13.48436
   4 ,58.05692 ,21.57847  , 15.02269 ,   0.026058 ,-69.03845 ,27.4107   ,       14.93495  ,        16.21615  ,13.81522
   5 ,63.93891 ,17.84523  , 15.02771 ,   0.035482 ,-5.212874 ,-87.58019 ,       15.3185   ,        16.95904  ,14.08666
   6 ,75.48127 ,22.6602   , 15.03097 ,   0.158562 ,71.38631  ,-60.3847  ,       18.04346  ,        18.25388  ,17.69185
   7 ,64.58423 ,11.35324  , 15.04215 ,   0.329289 ,189.0112  ,-85.63383 ,       19.12708  ,        21.29078  ,17.64522
   8 ,58.97021 ,21.93682  , 15.04776 ,   0.079266 ,-24.82332 ,2.4682    ,       16.96632  ,        19.00516  ,15.64455
   9 ,71.09312 ,24.08227  , 15.04821 ,   0.025831 ,42.25096  ,-69.47182 ,        8.074996 ,         8.359479 , 7.624311
  10 ,69.11625 ,11.73221  , 15.04962 ,   0.78462  ,124.0555  ,-96.17646 ,       20.45929  ,        21.58891  ,18.84838
  11 ,68.82181 ,21.77736  , 15.05159 ,   0.049436 ,51.27858  ,-20.97279 ,       15.70842  ,        17.42816  ,14.45219
  12 ,62.76922 , 8.539283 , 15.05268 ,   0.061529 ,35.63322  ,-46.63804 ,       11.32987  ,        11.97681  ,10.27234
  13 ,68.81888 ,10.8641   , 15.05423 ,   0.015856 ,-26.23956 ,12.42048  ,       13.42727  ,        14.60724  ,12.34789
  14 ,68.36598 ,25.93752  , 15.06594 ,   1.526119 ,-2.018074 ,0.884896  ,       20.0748   ,        21.06727  ,18.6185
  15 ,64.16701 , 7.847754 , 15.07146 ,   0.02963  ,79.10511  ,-13.15961 ,       14.45198  ,        15.69299  ,13.23074
  16 ,64.16765 , 7.847778 , 15.07498 ,   0.017825 ,79.58835  ,-12.69804 ,       12.93976  ,        14.01632  ,11.89836
  17 ,62.13537 ,10.95186  , 15.07859 ,   0.068231 ,-64.89318 ,-28.23376 ,       11.42696  ,        12.14537  ,10.48507
  18 ,63.62197 ,24.25247  , 15.0981  ,   0.040161 ,19.57138  ,41.18644  ,       15.67888  ,        17.32344  ,14.44482
  19 ,65.03277 ,11.53111  , 15.0989  ,   0.066401 ,146.3416  ,3.512841  ,       15.99884  ,        17.65535  ,14.75434
  20 ,65.66595 ,20.35282  , 15.09907 ,   0.068303 ,-44.09481 ,-155.8696 ,       16.27469  ,        18.07135  ,14.99475
  21 ,67.55148 ,13.01901  , 15.10372 ,   0.166357 ,58.72977  ,-10.29976 ,       17.89455  ,        20.57432  ,16.45887
  22 ,64.92331 ,10.14804  , 15.12345 ,   0.02772  ,109.0391  ,-124.491  ,       14.62235  ,        15.964    ,13.47747
  23 ,70.97647 ,24.10438  , 15.1253  ,   0.034794 ,26.84042  ,-85.70472 ,       15.2238   ,        16.76315  ,14.01879
  24 ,67.19713 , 8.099551 , 15.12799 ,   0.091812 ,64.69519  ,-46.73317 ,       14.0385   ,        15.49917  ,12.82988
  25 ,72.26648 ,19.46242  , 15.13605 ,   0.017161 ,54.40894  ,-121.4956 ,       10.42144  ,        10.97788  , 9.72019
  26 ,70.97923 ,24.12084  , 15.14169 ,   0.032135 ,26.8738   ,-86.42633 ,       15.15458  ,        16.66887  ,13.95736
  27 ,60.95342 ,18.61421  , 15.14573 ,   0.879293 ,6.843095  ,-12.71789 ,       19.08823  ,        20.22856  ,17.22516
  28 ,70.93196 ,17.75556  , 15.14998 ,   0.021186 ,2.073607  ,-74.05824 ,       11.77006  ,        12.61891  ,10.86483
  29 ,67.51755 ,17.79464  , 15.16078 ,   0.042069 ,10.72144  ,-35.58694 ,       12.6522   ,        13.67183  ,11.64519
  30 ,65.38791 ,10.32763  , 15.16212 ,   0.039522 ,214.8125  ,112.4531  ,       15.33936  ,        17.01874  ,14.08814
  31 ,67.24282 ,10.74761  , 15.17072 ,   0.081505 ,18.00037  ,75.19907  ,       16.91331  ,        16.9814   ,16.84286
  32 ,57.81033 ,14.6697   , 15.17543 ,   0.035644 ,243.3975  ,-145.8846 ,       15.25499  ,        16.86398  ,14.02567
  33 ,63.80594 ,19.39859  , 15.19383 ,   0.140193 ,-13.19182 ,-29.47248 ,       17.67818  ,        20.11042  ,16.28368
  34 ,75.1771  ,21.78073  , 15.19464 ,   0.014966 ,-33.78579 ,-114.1948 ,       13.44238  ,        14.60364  ,12.37185
  35 ,74.44379 ,16.47222  , 15.20955 ,   0.034757 ,57.75061  ,-20.1764  ,       14.42339  ,        16.02633  ,13.19391
  36 ,68.88896 ,13.42756  , 15.21059 ,   0.024263 ,60.92832  ,-14.4896  ,       14.5307   ,        16.02242  ,13.34274
  37 ,59.28843 ,16.19737  , 15.2118  ,   0.024739 ,134.5291  ,-112.1021 ,       14.53783  ,        15.96493  ,13.36596
  38 ,71.564   ,26.13117  , 15.21398 ,   0.020354 ,-40.11579 ,-48.83274 ,       13.8724   ,        15.18708  ,12.74019
  39 ,65.36124 , 9.789097 , 15.21939 ,   0.094485 ,19.8424   ,-37.58101 ,       17.22681  ,        19.41671  ,15.8703
  40 ,64.26278 ,12.12803  , 15.2249  ,   0.021174 ,-17.0585  ,11.40025  ,       13.73793  ,        14.87553  ,12.67408
  41 ,67.24509 ,14.58776  , 15.24798 ,   0.023078 ,-87.85229 ,-67.61391 ,       14.02118  ,        15.14827  ,12.74727
  42 ,75.92911 ,17.15363  , 15.25299 ,   0.017562 ,54.26986  ,-23.12059 ,       12.69504  ,        13.77217  ,11.66186
  43 ,66.08359 ,14.87345  , 15.25927 ,   0.061089 ,179.6887  ,-20.59709 ,       16.46207  ,        18.20969  ,15.20667
  44 ,75.31693 ,16.14459  , 15.26485 ,   0.044694 ,56.5875   ,-21.14626 ,       15.79831  ,        17.69168  ,14.4944
  45 ,69.04149 ,14.7863   , 15.27998 ,   0.298699 ,-50.96417 ,-103.586  ,       19.01805  ,        21.55564  ,17.50434
  46 ,70.54022 ,14.35696  , 15.28216 ,   0.244839 ,-136.3325 ,-117.1308 ,       18.87938  ,        19.44089  ,18.21567
  47 ,61.72196 ,24.96588  , 15.2919  ,   0.020238 ,58.4013   ,-9.007729 ,       13.46063  ,        14.69175  ,12.36171
  48 ,74.36221 ,16.4267   , 15.29546 ,   0.019749 ,-100.971  ,-72.62859 ,       10.93915  ,        11.53925  ,10.20141
  49 ,70.04288 ,12.17261  , 15.30142 ,   0.022633 ,35.08845  ,123.7234  ,       14.38392  ,        15.62549  ,13.28105
  50 ,72.78083 ,16.37974  , 15.30257 ,   0.056123 ,26.89703  ,-45.543   ,       14.85757  ,        16.27006  ,13.4419
  51 ,62.64104 ,20.86079  , 15.3032  ,   0.017136 ,88.60688  ,-27.49876 ,       12.36241  ,        13.36374  ,11.36779
  52 ,74.54814 ,15.37104  , 15.30544 ,   2.108644 ,4.04232   ,4.283908  ,       20.65544  ,        21.25361  ,19.27631
  53 ,64.58468 ,14.98293  , 15.30706 ,   0.03269  ,22.16925  ,-49.64705 ,       15.16006  ,        16.66771  ,13.96568
  54 ,73.02791 ,22.6695   , 15.31259 ,   0.020301 ,-20.43631 ,-84.0206  ,       13.87678  ,        15.15862  ,12.75872
  55 ,70.07293 ,12.13509  , 15.31374 ,   0.278597 ,40.64073  ,-13.46532 ,       15.30506  ,        17.0172   ,13.79915
  56 ,67.24447 ,14.58877  , 15.329   ,   0.015874 ,-86.17386 ,-73.28866 ,        9.700565 ,        10.15657  , 9.083036
  57 ,72.78048 ,16.38004  , 15.33468 ,   0.080706 ,22.88354  ,-45.65162 ,       15.16234  ,                  ,  
  58 ,68.99026 ,20.25116  , 15.33764 ,   0.026928 ,-59.63146 ,-39.82148 ,       14.426    ,        15.79666  ,13.27496
  59 ,72.19813 , 9.674298 , 15.3407  ,   0.01434  ,23.77593  ,-44.567   ,        9.522959 ,         9.944824 , 8.938117
  60 ,61.49134 ,10.96102  , 15.34117 ,   0.163019 ,62.85915  ,-1.514379 ,       17.82985  ,        20.26405  ,16.41338
  61 ,76.48669 ,19.27071  , 15.34145 ,   0.066165 ,19.13822  ,44.84186  ,       16.51104  ,        18.36762  ,15.2261
  62 ,66.19479 ,21.44235  , 15.34326 ,   0.579487 ,68.45789  ,-22.9647  ,       20.11121  ,        21.25165  ,18.53438
  63 ,66.46863 ,16.88738  , 15.34692 ,   0.111415 ,-16.02255 ,3.141717  ,       17.46247  ,        17.67372  ,17.13172
  64 ,76.07093 ,19.40233  , 15.35316 ,   0.232364 ,33.25371  ,-150.7894 ,       15.94969  ,        17.32001  ,14.07997
  65 ,74.7343  ,17.35497  , 15.35726 ,   0.047147 ,232.7358  ,-23.89755 ,       15.72951  ,        17.31205  ,14.51383
  66 ,63.17441 ,13.6187   , 15.36441 ,   0.041723 ,6.426083  ,-128.9232 ,       14.69893  ,        16.2763   ,13.47955
  67 ,70.75925 ,15.55472  , 15.37351 ,   0.123067 ,-92.95969 ,-64.94282 ,       17.70818  ,        20.01839  ,16.31908
  68 ,77.31607 ,19.57237  , 15.37566 ,   0.018053 ,52.826    ,-28.21473 ,       13.41308  ,        14.69888  ,12.29257
  69 ,61.42239 ,24.47152  , 15.38082 ,   0.017404 ,40.18486  ,-38.61533 ,        9.790895 ,        10.21407  , 9.199411
  70 ,76.12856 ,20.64257  , 15.38143 ,   0.019967 ,-13.38299 ,4.19402   ,       13.05751  ,        14.14442  ,12.0201
  71 ,76.62634 ,16.9539   , 15.3893  ,   0.016377 ,-9.728645 ,-143.2664 ,       10.5518   ,        11.12194  , 9.840207
  72 ,66.75298 ,19.11518  , 15.39153 ,   0.017619 ,98.75813  ,-130.38   ,        9.462355 ,         9.857518 , 8.897509
  73 ,75.92428 ,18.32203  , 15.39355 ,   0.021003 ,57.73139  ,-15.10249 ,       10.40843  ,        10.92192  , 9.741432
  74 ,62.42579 ,18.66801  , 15.39701 ,   0.044661 ,-40.94382 ,-126.6025 ,       13.84275  ,        15.33422  ,12.6502
  75 ,72.78208 ,16.38889  , 15.40305 ,   0.02506  ,26.86902  ,-46.00872 ,       14.3961   ,        15.85803  ,13.21593
  76 ,77.17166 ,14.7443   , 15.41603 ,   0.058471 ,52.64075  ,-16.84309 ,       16.28166  ,        18.19685  ,14.97322
  77 ,73.14836 ,23.54073  , 15.41604 ,   0.024318 ,48.21273  ,-71.94642 ,       14.6821   ,        16.00907  ,13.54776
  78 ,66.75303 ,19.11707  , 15.41831 ,   0.025125 ,93.29321  ,-130.5659 ,        7.775397 ,         8.029683 , 7.355567
  79 ,69.29838 ,12.71317  , 15.42236 ,   0.048485 ,168.485   ,-85.51815 ,       16.165    ,        18.06216  ,14.86455
  80 ,64.75124 ,21.36932  , 15.42256 ,   0.039979 ,-34.73964 ,-24.49022 ,       15.66311  ,        17.28789  ,14.43564
  81 ,71.50755 ,11.70555  , 15.42291 ,   0.089148 ,66.1579   ,-8.127767 ,        5.316419 ,         5.403276 , 5.157512
  82 ,66.53193 ,20.38336  , 15.42532 ,   0.027314 ,-25.6446  ,-9.119376 ,       14.79462  ,        16.26327  ,13.61084
  83 ,74.14933 ,23.29524  , 15.42722 ,   0.023486 ,77.49358  ,-104.2001 ,        7.402125 ,         7.643337 , 6.998673
  84 ,63.58635 , 8.183333 , 15.43788 ,   0.017687 ,-65.69861 ,12.89197  ,       12.39205  ,        13.302    ,11.45557
  85 ,68.18278 ,21.40132  , 15.45378 ,   0.04424  ,219.3452  ,-29.55401 ,       15.70276  ,        17.36595  ,14.46334
  86 ,69.22952 ,15.26105  , 15.46006 ,   0.019289 ,46.63739  ,-28.81275 ,        7.209437 ,         7.483357 , 6.767685
  87 ,67.81622 ,21.76243  , 15.46452 ,   0.025016 ,33.77819  ,-120.9811 ,       13.3086   ,        14.76645  ,12.12689
  88 ,63.84    ,22.11563  , 15.46613 ,   0.035381 ,-57.22072 ,-19.81952 ,       15.44196  ,        17.24909  ,14.16675
  89 ,70.22258 ,14.01996  , 15.47354 ,   0.032414 ,-17.61407 ,-130.766  ,       14.95116  ,        16.56436  ,13.72797
  90 ,60.85998 ,10.95956  , 15.48037 ,   0.028509 ,-5.122713 ,-4.967271 ,       14.58805  ,        16.04882  ,13.4057
  91 ,68.39801 ,11.99276  , 15.48814 ,   0.022094 ,73.99807  ,-14.77545 ,       14.32964  ,        15.80553  ,13.14331
  92 ,67.08223 ,21.89092  , 15.48908 ,   0.112951 ,-63.68293 ,-198.7271 ,       16.08977  ,        18.02161  ,14.79114
  93 ,65.28441 ,23.61783  , 15.49494 ,   0.107628 ,56.57898  ,-178.668  ,       17.41772  ,        19.79253  ,16.03425
  94 ,71.75402 ,23.26242  , 15.50363 ,   0.046699 ,96.70426  ,-45.8749  ,       15.77953  ,        17.75663  ,14.47114
  95 ,72.64782 ,15.96697  , 15.50403 ,   0.167275 ,-23.96991 ,-127.6606 ,       18.18234  ,        20.81501  ,16.73231
  96 ,69.24665 ,15.23938  , 15.51082 ,   0.027531 ,46.76512  ,-29.57802 ,       14.66456  ,        16.17043  ,13.47086
  97 ,66.27312 ,22.30327  , 15.51907 ,   0.131396 ,-31.76774 ,-74.24529 ,       16.76336  ,                  ,  
  98 ,64.22191 ,26.40503  , 15.54735 ,   0.034825 ,-21.80691 ,-145.2193 ,       15.33889  ,        15.68407  ,14.69728
  99 ,59.39574 ,19.26337  , 15.55553 ,   0.158359 ,-19.99127 ,-94.09021 ,       18.22258  ,        18.45647  ,17.71692
 100 ,66.28215 ,25.74932  , 15.56267 ,   0.020693 ,57.11066  ,-23.991   ,       14.08831  ,        15.34959  ,12.97878
 101 ,72.95943 ,19.34332  , 15.58001 ,   0.028907 ,38.06838  ,-48.43753 ,       15.12107  ,        16.78396  ,13.87301
 102 ,66.29539 ,25.74907  , 15.58304 ,   0.025161 ,58.41973  ,-24.16108 ,        7.749404 ,         7.971342 , 7.361369
 103 ,59.8292  ,10.62639  , 15.59217 ,   0.026677 ,76.98245  ,-156.2635 ,       14.90793  ,        16.44551  ,13.70517
 104 ,70.10641 ,18.15691  , 15.60307 ,   0.020167 ,40.08688  ,-2.731164 ,        8.486967 ,         8.821268 , 7.979878
 105 ,59.88709 ,18.64714  , 15.61044 ,   0.078151 ,-39.44708 ,-10.09943 ,       16.89542  ,        18.85918  ,15.59741
 106 ,65.03202 ,19.88526  , 15.61883 ,   0.029885 ,-121.3142 ,-170.3635 ,       15.08288  ,        16.5821   ,13.89091
 107 ,71.86424 ,21.02517  , 15.62551 ,   0.202614 ,24.66876  ,14.83788  ,       18.18384  ,        20.69386  ,16.74393
 108 ,58.33425 ,16.91694  , 15.62654 ,   0.039141 ,-83.18912 ,44.14321  ,       15.3862   ,        16.81427  ,14.21209
 109 ,63.29027 ,24.67211  , 15.62836 ,   0.107548 ,61.19545  ,-41.529   ,       16.28118  ,        18.5502   ,14.89843
 110 ,71.68683 ,23.70603  , 15.66589 ,   0.022429 ,121.8528  ,-175.0692 ,       14.02671  ,        15.41628  ,12.86671
 111 ,68.1124  ,25.39684  , 15.67368 ,   0.125673 ,4.83929   ,-51.05094 ,       17.99775  ,        18.2827   ,17.59723
 112 ,69.94239 , 8.24131  , 15.67773 ,   0.113304 ,-42.86313 ,-62.3557  ,       17.47081  ,        19.82617  ,16.08501
 113 ,65.03782 ,19.8789   , 15.68085 ,   0.111285 ,-120.5488 ,-169.9061 ,       17.76776  ,        18.02111  ,17.37695
 114 ,64.28697 , 9.062351 , 15.68502 ,   0.026122 ,37.47642  ,-99.17957 ,       14.36685  ,        15.80132  ,13.19411
 115 ,72.11959 ,20.61962  , 15.69715 ,   0.116344 ,18.67012  ,1.085398  ,       13.94194  ,        14.88742  ,12.40397
 116 ,65.30898 ,24.46778  , 15.70414 ,   0.211893 ,24.86858  ,-168.7152 ,       18.10572  ,        20.72273  ,16.66023
 117 ,67.22017 , 8.155046 , 15.71616 ,   0.388624 ,35.90884  ,-48.2884  ,       19.34049  ,        21.51831  ,17.80848
 118 ,68.91666 ,19.9686   , 15.7288  ,   0.021051 ,-8.855889 ,-49.89519 ,        7.124642 ,         7.387932 , 6.697704
 119 ,62.63961 ,20.86002  , 15.73585 ,   0.15511  ,82.95227  ,-27.64614 ,       13.76531  ,        14.64845  ,11.96186
 120 ,67.27416 , 9.182462 , 15.73911 ,   0.138743 ,80.93338  ,-1.662982 ,       15.23765  ,        17.09347  ,13.90503
 121 ,68.60185 ,11.56464  , 15.80259 ,   0.033499 ,146.2688  ,-95.32953 ,       15.07549  ,        16.65077  ,13.86274
 122 ,64.70739 ,20.47982  , 15.80473 ,   0.230209 ,-18.88328 ,-177.4661 ,       18.34423  ,        20.7761   ,16.8752
 123 ,71.93198 ,14.93513  , 15.8124  ,   0.048038 ,10.51525  ,-84.35088 ,       15.85436  ,        17.6105   ,14.59137
 124 ,66.27269 ,22.3029   , 15.81517 ,   0.051049 ,-34.35198 ,-76.4468  ,       15.64214  ,        17.47818  ,14.33168
 125 ,63.9482  ,22.611    , 15.82023 ,   0.026014 ,26.94529  ,2.830003  ,       11.747    ,        12.52208  ,10.88395
 126 ,66.63607 ,19.90537  , 15.82549 ,   0.027818 ,55.04545  ,-57.63142 ,       14.82504  ,        16.39754  ,13.60598
 127 ,57.63286 ,18.31601  , 15.82874 ,   0.061444 ,54.53975  ,-60.4518  ,       16.48878  ,        18.54144  ,15.15114
 128 ,59.24149 ,16.84922  , 15.84211 ,   0.021663 ,85.4311   ,-58.66834 ,       11.40074  ,        12.19678  ,10.5296
 129 ,68.58801 ,14.8547   , 15.84652 ,   0.1188   ,74.04714  ,-14.96393 ,       16.08643  ,        18.14786  ,14.67367
 130 ,64.28787 , 9.062116 , 15.85244 ,   0.118086 ,38.57855  ,-97.71159 ,       17.26128  ,        19.24377  ,15.81198
 131 ,74.55566 ,18.61179  , 15.87791 ,   0.332864 ,-33.94146 ,-266.8552 ,       19.17025  ,        20.54689  ,17.6761
 132 ,71.55071 , 8.848145 , 15.88808 ,   0.026937 ,17.48244  ,30.75408  ,       14.82239  ,        16.40346  ,13.60523
 133 ,76.07086 ,19.40255  , 15.88984 ,   0.118009 ,40.33366  ,-154.9324 ,       16.37671  ,                  ,  
 134 ,70.20474 ,23.80941  , 15.90521 ,   0.019521 ,61.41972  ,-48.79098 ,        8.684428 ,         9.02315  , 8.177223
 135 ,60.66263 ,21.5941   , 15.90561 ,   0.08308  ,106.8786  ,-56.17911 ,       16.50803  ,                  ,  
 136 ,65.49107 , 8.515297 , 15.90686 ,   0.016913 ,59.02911  ,2.462512  ,       10.3884   ,        10.9031   , 9.718527
 137 ,65.59486 ,26.69983  , 15.91905 ,   0.233813 ,409.2591  ,-79.02195 ,       18.61754  ,        19.0033   ,18.07926
 138 ,69.27952 ,22.28422  , 15.92523 ,   0.015109 ,201.3073  ,-7.048159 ,        9.276911 ,         9.658213 , 8.725532
 139 ,65.05436 ,25.29536  , 15.93155 ,   0.075058 ,92.88936  ,-163.9868 ,       13.40004  ,        14.68426  ,12.21651
 140 ,62.92051 ,13.38641  , 15.93324 ,   0.059256 ,75.70999  ,-156.8557 ,       16.4726   ,        18.54748  ,15.13068
 141 ,63.21449 , 7.952789 , 15.93449 ,   0.039364 ,-26.7098  ,-6.091322 ,       15.47282  ,        17.1923   ,14.21844
 142 ,76.66951 ,19.97014  , 15.94454 ,   0.259794 ,144.2236  ,-64.15523 ,       13.64623  ,        14.96804  ,12.45808
 143 ,67.32915 , 8.601188 , 15.94975 ,   0.876142 ,-3.693953 ,-29.59097 ,       20.04741  ,                  ,  
 144 ,73.60085 ,23.94387  , 15.96266 ,   0.015951 ,57.66398  ,-92.64974 ,       13.35279  ,        14.46618  ,12.30065
 145 ,59.14257 ,12.37183  , 15.97887 ,   0.013811 ,39.83882  ,-40.17769 ,       13.13247  ,        14.26503  ,12.0707
 146 ,73.74347 ,19.48526  , 15.97909 ,   0.027646 ,62.67267  ,-28.98288 ,        6.290198 ,         6.428602 , 6.028037
 147 ,59.73148 ,16.90288  , 15.98529 ,   0.0444   ,69.21443  ,-121.5717 ,        8.694579 ,         9.079614 , 8.134137
 148 ,67.10646 ,26.68408  , 15.9904  ,   0.120245 ,-37.59416 ,60.21935  ,       17.35047  ,        19.69802  ,15.96411
 149 ,57.23398 ,16.45902  , 16.01095 ,   0.049444 ,-38.86197 ,-98.01651 ,        7.111309 ,         7.336711 , 6.716879
 150 ,67.43392 ,15.84037  , 16.03042 ,   0.014423 ,15.44456  ,-150.9342 ,       12.33887  ,        13.27931  ,11.37487
 151 ,75.86643 ,15.38315  , 16.03741 ,   0.046573 ,-41.70726 ,-134.0354 ,       15.6494   ,        17.2476   ,14.43036
 152 ,63.21824 ,24.20471  , 16.03922 ,   0.02561  ,43.09694  ,-89.61311 ,       14.29604  ,        15.80698  ,13.10172
 153 ,67.43272 ,15.83989  , 16.04128 ,   0.015951 ,15.56208  ,-147.8839 ,       12.31721  ,        13.26571  ,11.3494
 154 ,66.61073 ,17.13976  , 16.0544  ,   0.029729 ,25.25633  ,-24.61009 ,       15.09438  ,        16.71251  ,13.8694
 155 ,67.62315 ,13.61403  , 16.0689  ,   0.206779 ,69.98278  ,-45.51144 ,       18.72242  ,        19.32923  ,18.06755
 156 ,59.96647 ,22.60358  , 16.07227 ,   0.0261   ,105.0633  ,-32.68425 ,       13.73507  ,        15.12048  ,12.57567
 157 ,70.29896 , 8.033278 , 16.0754  ,   0.020812 ,-74.05513 ,-77.5025  ,       14.14203  ,        15.62028  ,12.95682
 158 ,63.94878 , 9.599479 , 16.08291 ,   0.022323 ,-16.90317 ,-125.8858 ,       13.79169  ,        15.13224  ,12.64803
 159 ,66.58933 ,14.44116  , 16.09771 ,   0.167881 ,-75.4491  ,-133.3379 ,       14.40251  ,        15.87718  ,13.21446
 160 ,76.95145 ,20.41823  , 16.12078 ,   0.121911 ,-46.28627 ,-32.04568 ,        5.270969 ,         5.318064 , 5.177711
 161 ,66.20245 ,13.81102  , 16.13857 ,   0.02568  ,58.40748  ,-65.80082 ,       14.74773  ,        16.32085  ,13.53297
 162 ,74.3273  ,21.60221  , 16.14164 ,   0.037251 ,61.71161  ,-33.83498 ,       15.36083  ,        17.16267  ,14.08533
 163 ,69.98328 ,21.49422  , 16.1425  ,   0.017853 ,72.56156  ,-32.53436 ,       12.73579  ,        13.87387  ,11.6755
 164 ,74.41986 ,16.6287   , 16.14474 ,   0.13538  ,26.66043  ,-63.94127 ,       17.87182  ,        18.12818  ,17.4603
 165 ,69.78581 ,13.0027   , 16.14785 ,   0.022227 ,-43.29616 ,-64.32876 ,        7.098576 ,         7.310696 , 6.725874
 166 ,63.26418 ,16.4117   , 16.15024 ,   0.232846 ,-89.79267 ,83.19756  ,       18.25249  ,        21.0568   ,16.77808
 167 ,66.4247  ,19.0131   , 16.16826 ,   0.017656 ,84.10099  ,-25.85188 ,       13.6834   ,        15.03885  ,12.53804
 168 ,73.73832 ,21.87162  , 16.17586 ,   0.068076 ,144.7296  ,10.07949  ,       16.78346  ,        18.90011  ,15.45099
 169 ,69.78036 ,12.14643  , 16.17882 ,   0.090236 ,-5.386458 ,-20.0851  ,       12.80355  ,        13.9921   ,11.7179
 170 ,57.84099 ,17.41374  , 16.19786 ,   0.035259 ,-9.195184 ,-32.00345 ,       14.91101  ,        16.33126  ,13.74247
 171 ,77.6123  ,15.2992   , 16.22581 ,   0.021035 ,6.267395  ,-25.7918  ,       13.46743  ,        14.60001  ,12.40749
 172 ,71.25148 ,17.27216  , 16.2289  ,   0.112512 ,69.70994  ,-24.55037 ,       16.16803  ,        17.57855  ,14.20018
 173 ,71.26712 ,12.66814  , 16.22983 ,   0.104286 ,-1.074028 ,-29.34445 ,       17.45864  ,        19.82411  ,16.06143
 174 ,64.78095 ,11.48044  , 16.23036 ,   0.124303 ,42.75498  ,18.57838  ,       17.26489  ,        19.59957  ,15.90233
 175 ,59.83518 ,13.76715  , 16.23894 ,   0.107543 ,-75.28581 ,59.54168  ,       17.0863   ,        19.14175  ,15.74763
 176 ,62.90168 ,25.078    , 16.24168 ,   0.019325 ,28.60913  ,-57.7133  ,       13.14199  ,        14.69665  ,11.92958
 177 ,58.87941 ,15.28421  , 16.26588 ,   0.021259 ,36.66114  ,-99.65129 ,       11.56094  ,        12.3429   ,10.69325
 178 ,73.43902 ,23.00246  , 16.28297 ,   0.054235 ,14.89651  ,5.522363  ,       16.09963  ,        17.32738  ,14.96248
 179 ,61.69962 ,23.97211  , 16.28501 ,   0.072835 ,-33.64767 ,-69.96012 ,       15.19517  ,        17.1294   ,13.8736
 180 ,63.63096 ,17.33958  , 16.29005 ,   0.02287  ,81.70588  ,-34.97298 ,       14.36735  ,        15.81702  ,13.19144
 181 ,75.19576 ,21.94203  , 16.29077 ,   0.020012 ,98.17965  ,-11.04304 ,       13.49549  ,        14.89348  ,12.33421
 182 ,74.36214 ,23.64683  , 16.29948 ,   1.060253 ,-9.938683 ,-5.450396 ,       19.96546  ,        20.81038  ,18.12616
 183 ,67.19148 ,22.91568  , 16.31846 ,   0.030226 ,-34.87833 ,-144.6792 ,       11.46379  ,        12.2708   ,10.57979
 184 ,72.12431 ,20.44591  , 16.33199 ,   0.051093 ,69.07922  ,-34.00154 ,       16.03734  ,        17.9947   ,14.72662
 185 ,73.15621 ,10.34919  , 16.33225 ,   0.022098 ,29.98392  ,31.88013  ,       14.60133  ,        16.10451  ,13.40825
 186 ,72.84703 ,15.43338  , 16.33358 ,   0.03219  ,65.81291  ,-18.21578 ,        7.770734 ,         8.026605 , 7.352587
 187 ,67.9322  ,21.15446  , 16.34216 ,   0.057869 ,80.48168  ,-31.32923 ,       15.8459   ,        17.73531  ,14.55286
 188 ,63.66505 ,15.42431  , 16.35206 ,   0.018468 ,-24.01803 ,-48.42756 ,       11.37116  ,        12.09603  ,10.54717
 189 ,68.54691 ,19.55423  , 16.35342 ,   0.030776 ,-27.35922 ,0.477704  ,       14.89169  ,        16.375    ,13.7054
 190 ,59.64962 ,13.10499  , 16.3594  ,   0.017378 ,81.41809  ,-6.879091 ,        8.847413 ,         9.19593  , 8.332955
 191 ,62.81843 ,19.0577   , 16.36681 ,   1.021205 ,-40.69201 ,13.88284  ,       20.46746  ,        21.75778  ,18.92288
 192 ,72.21566 ,15.94745  , 16.37104 ,   0.01449  ,68.99863  ,-20.42333 ,        9.473551 ,         9.89365  , 8.888325
 193 ,67.47966 ,20.58297  , 16.37124 ,   0.031622 ,25.43441  ,-111.7922 ,       15.25337  ,        16.90982  ,14.01342
 194 ,72.39972 ,21.76072  , 16.37988 ,   0.261013 ,64.50632  ,-32.1555  ,       13.30397  ,        14.11235  ,11.63634
 195 ,68.15751 ,14.62386  , 16.38046 ,   0.088297 ,7.738649  ,110.2642  ,       16.9283   ,        19.01419  ,15.59478
 196 ,60.5737  ,17.64956  , 16.39434 ,   0.122152 ,26.09683  ,-61.86954 ,       17.29883  ,        19.5767   ,15.91313
 197 ,69.41138 ,18.70229  , 16.41097 ,   0.058111 ,-1.9465   ,-15.24793 ,       14.6678   ,        16.30397  ,13.24815
 198 ,67.98414 ,21.31104  , 16.44306 ,   0.025994 ,86.12281  ,-99.27556 ,       14.5002   ,        15.93255  ,13.32462
