,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
160,132.73421703307375,11.75438256673151,1.1150207035418402,0.046531737,-10.635560214347809,-3.499262041208599,15.818504,16.466442,15.045421
161,132.8583315378282,11.807583116102906,1.0782169259290968,0.10068083,-10.67024781252615,-3.2720222258043368,17.290304,18.146122,16.384066
162,132.83837961665486,11.764643151338875,1.174836191439256,0.024175007,-11.719914909379376,-2.2317373233772706,12.110562,12.405289,11.654709
163,132.7885093808361,11.8942894717019,1.153007130081916,0.06705448,-10.76477462434156,-3.0498992404062353,16.583542,17.246048,15.800012
164,132.8556647740653,11.792844689726236,1.0055823609241108,0.061676245,-12.802670548744741,-1.868956643957089,12.390759,12.6939125,11.926642
165,132.81021451545053,11.744709106603915,1.17745992529147,0.039318312,-11.086314674845129,-2.7049518256031853,15.467181,15.915964,14.849227
166,132.85846187997177,11.83208058558561,1.1176956943094722,0.025787523,-11.767250041634732,-3.3342416849357974,14.533395,14.906114,13.987061
167,132.8266656933456,11.753398118362249,1.1155720893302516,1.1421965,-12.26338496828956,-3.2453557641694295,20.505281,21.209116,19.090212
168,132.86046098811008,11.822305410733648,1.1482388377692994,0.017031178,-10.752116040977233,-2.4864182536685666,13.336247,13.633525,12.878822
169,132.70003685406516,11.828194396713872,1.1926736526990893,0.026976602,-10.655321123647362,-2.6501732344576485,14.369842,14.715546,13.856938
170,132.81022594920665,11.7435055484681,1.2566514368166555,0.03276233,-10.746754461554703,-3.349706090724281,15.077661,15.479432,14.502608
171,132.73212920830196,11.882112415409331,1.1683575145395793,0.026545089,-10.911078477819162,-2.9261700821567405,14.834445,15.220432,14.283991
172,132.86203403805786,11.810972331836632,1.0112575940484927,0.078494504,-7.8691243008969405,-1.6426027301167956,13.27784,,
173,132.80616285242166,11.740494969586512,1.1566083941604017,0.3913704,-12.054801695926084,5.756000191831624,19.670204,21.114107,18.487913
174,132.75889721939026,11.89513514001359,1.0915935409653112,0.4634632,1.6764974548586993,-0.4528549311751249,19.698885,20.849045,18.6741
175,132.7066343188389,11.8545110932077,1.1229013994488715,0.047538195,-10.979898924393591,-3.053963088272588,15.971808,16.663055,15.170581
176,132.83605102065158,11.757023806753859,1.1884501850741471,0.044492126,-10.8227720186391,-2.1708812144793788,15.5028305,16.060444,14.797159
177,132.71330450438523,11.865848782999727,1.0358845365694436,0.11953353,-10.624683371458497,-2.7827310318448855,17.682676,18.65833,16.761477
178,132.69855150188008,11.797939442900473,1.1166606019374001,0.017945625,-11.158271216387444,-3.077473920196346,13.46944,13.753651,13.026138
179,132.8339382340836,11.879991144648056,1.1344629850534564,0.019677427,-11.10349207367257,-3.171088218661551,13.7203045,14.016513,13.264818
180,132.8635223036517,11.802757398041114,1.2571389989152442,0.08611525,-11.04712001927068,-2.9180481607346858,17.012089,17.940544,16.05969
181,132.78687559346216,11.734213262438406,1.0718959742290706,1.3803612,0.024246841579045348,-0.38205459419491383,20.722475,21.322187,19.922203
182,132.81779657290343,11.742470236647666,1.1727584165852136,0.018221557,-11.02582970860762,-2.8496935078284134,13.301689,13.602995,12.836152
183,132.80380024159334,11.897833924286921,1.1089513563185405,0.035353392,-10.961844834685337,-2.8281009358968925,15.309071,15.742686,14.710083
184,132.84058944598144,11.877177636754924,1.1213831680840651,0.060171682,-11.074375348168813,-2.0525664984288654,11.133349,11.454284,10.644741
